Step,CPU,TotEng,KinEng,PotEng,E_vdwl,E_coul,E_long,Temp,Press,Volume,Density
2316000,8565.7803,19010.937,18682.465,328.47196,-2887.1532,54843.582,-71941.613,362.72816,-293.49965,230447.23,1.3356775
2317000,8569.3803,19210.333,18689.396,520.93725,-2880.1253,54863.337,-71946.95,362.86272,-274.49634,231453.39,1.3298711
2318000,8573.2991,18995.035,18561.031,434.00395,-2832.3244,54794.566,-71924.19,360.37046,184.42742,229780.79,1.3395514
2319000,8577.0593,19267.767,18877.169,390.59778,-2843.1951,54839.035,-71937.99,366.50843,-1.9424607,230487.92,1.3354417
2320000,8580.5835,19030.396,18728.794,301.60223,-2841.3208,54898.198,-71935.726,363.62765,-100.89971,230403.4,1.3359316
2321000,8584.1025,18918.111,18635.151,282.96056,-2874.8601,54909.183,-71933.787,361.80953,-34.66285,229585.97,1.3406881
2322000,8587.6323,19350.062,18928.611,421.45121,-2895.244,54895.277,-71955.559,367.50719,-3.2769496,229799.5,1.3394424
2323000,8591.4809,19103.465,18666.17,437.29464,-2775.2383,54820.527,-71937.861,362.41179,161.1079,229664.09,1.3402321
2324000,8595.6803,18932.662,18412.492,520.1696,-2883.9943,54883.145,-71972.085,357.48652,83.860034,228856.57,1.3449611
2325000,8599.2481,19118.607,18621.188,497.41867,-2934.8627,54793.878,-71945.666,361.53844,-238.42498,228234.51,1.3486268
2326000,8602.7716,18821.725,18672.288,149.43722,-2870.9213,54764.946,-71941.286,362.53056,103.56477,229562.36,1.340826
2327000,8606.3531,18851.474,18515.821,335.65331,-2856.4933,54838.518,-71944.824,359.4927,-32.210972,228785.97,1.3453761
2328000,8609.8463,19060.075,18713.463,346.61173,-2919.2488,54844.172,-71922.286,363.33,70.914567,228566.69,1.3466669
2329000,8613.7742,18873.321,18546.318,327.00304,-2907.8551,54864.791,-71924.749,360.0848,32.495918,230295.98,1.3365547
2330000,8617.5492,18687.321,18555.861,131.4597,-2929.8231,54815.784,-71941.931,360.2701,-179.34741,229728.62,1.3398556
2331000,8621.1966,19172.303,18790.865,381.43753,-2876.3703,54865.875,-71929.135,364.8328,-152.31506,228761.93,1.3455175
2332000,8624.7412,19051.566,18724.499,327.06693,-2851.4815,54744.589,-71944.44,363.54427,-132.54781,228960.84,1.3443486
2333000,8628.2945,19241.616,18829.186,412.42953,-2932.4081,54939.619,-71922.85,365.57682,-26.807862,230000.31,1.3382729
2334000,8632.2645,19025.193,18755.215,269.97805,-2889.714,54754.164,-71939.155,364.14062,-122.04731,228895.48,1.3447324
2335000,8636.4133,18791.682,18571.151,220.53176,-2871.9708,54707.345,-71936.758,360.56694,177.32263,229004.92,1.3440898
2336000,8639.9696,19115.106,18926.56,188.54642,-2845.8978,54757.569,-71939.742,367.46737,-42.902656,229356.44,1.3420298
2337000,8643.5437,18898.114,18638.346,259.76749,-2919.3942,54853.086,-71949.101,361.87158,11.746222,229271.76,1.3425255
2338000,8647.1444,18894.81,18515.67,379.14009,-2865.3001,54851.628,-71947.852,359.48975,-143.92494,229325.97,1.3422081
2339000,8650.9139,19336.437,18915.059,421.37844,-2855.129,54861.553,-71938.674,367.24406,-40.573454,229901.43,1.3388485
2340000,8654.799,18982.281,18737.354,244.92737,-2982.4549,54867.608,-71954.2,363.79385,-131.71343,229029.16,1.3439475
2341000,8658.3688,19222.831,18743.005,479.82579,-2905.1748,54847.177,-71944.322,363.90358,135.03037,229363.03,1.3419913
2342000,8661.9495,18822.005,18532.341,289.66418,-2870.2672,54768.592,-71936.661,359.81343,-75.283098,227740.9,1.3515498
2343000,8665.5289,19180.965,18829.715,351.25,-2827.6803,54764.06,-71946.332,365.58708,-71.167065,228935.01,1.3445002
2344000,8669.0913,18898.881,18736.441,162.44054,-2976.3227,54779.537,-71927.298,363.77612,95.173982,228634.3,1.3462686
2345000,8673.0249,18891.758,18601.163,290.59518,-2981.9928,54893.945,-71935.66,361.14965,106.28116,228983.58,1.3442151
2346000,8677.073,19095.526,18827.306,268.21952,-2984.5061,54867.612,-71937.99,365.54031,-79.97291,228068.8,1.3496067
2347000,8680.6773,18990.778,18675.829,314.94892,-2932.0762,54747.684,-71920.539,362.59932,62.194412,228699.69,1.3458837
2348000,8684.2117,19039.639,18792.672,246.96777,-2929.4765,54896.341,-71947.187,364.86787,-82.787959,228304.08,1.3482159
2349000,8687.7555,19034.738,18620.689,414.04902,-3000.6844,54900.518,-71928.473,361.52875,-129.97999,229004.3,1.3440935
2350000,8691.6059,19062.477,18727.281,335.19553,-2890.4754,54828.809,-71923.779,363.59829,-22.304694,229475.74,1.3413321
2351000,8695.4683,19262.641,18824.295,438.3466,-2994.1409,54908.791,-71937.559,365.48184,-1.6770587,228882.47,1.3448089
2352000,8699.0392,18863.113,18774.314,88.798523,-2939.3473,54793.568,-71936.733,364.51145,-126.45721,228824.59,1.3451491
2353000,8702.5873,18856.983,18660.745,196.23814,-2861.9938,54763.962,-71949.964,362.30645,120.78662,228320.79,1.3481172
2354000,8706.1108,19057.553,18912.592,144.96126,-2938.8767,54805.209,-71935.238,367.19617,123.10927,228371.62,1.3478171
2355000,8709.6401,18890.921,18660.89,230.03112,-2947.8719,54826.848,-71943.986,362.30927,-54.757054,228704.39,1.345856
2356000,8713.7423,18847.96,18621.55,226.41032,-2848.198,54834.522,-71937.547,361.54546,-51.45675,229510.92,1.3411265
2357000,8717.6995,19096.637,18708.254,388.38348,-2862.2832,54860.05,-71960.171,363.22886,87.963436,228761.57,1.3455196
2358000,8721.3385,18875.409,18508.881,366.52816,-2958.0005,54804.16,-71944.911,359.35794,5.3958961,228303.87,1.3482171
2359000,8724.9289,19020.36,18654.325,366.03475,-2913.1784,54819.98,-71946.58,362.18182,135.49724,228142.06,1.3491733
2360000,8728.5634,19223.985,18873.558,350.42752,-2924.9766,54854.864,-71946.331,366.43831,-112.97833,228902.32,1.3446923
2361000,8732.3662,19246.67,18857.148,389.52157,-2979.4436,54788.395,-71934.422,366.11971,11.172505,227090.32,1.3554218
2362000,8736.1865,18913.259,18637.365,275.89402,-2909.7239,54818.056,-71942.639,361.85251,96.292632,228791.4,1.3453442
2363000,8739.7677,19073.969,18710.109,363.86016,-2829.8797,54838.449,-71952.877,363.26488,-135.6005,229299.46,1.3423633
2364000,8743.3443,19165.166,18647.029,518.1373,-2868.0326,54800.464,-71926.434,362.04015,21.943692,229079.64,1.3436514
2365000,8746.8732,18956.039,18721.669,234.36976,-2924.9627,54810.584,-71938.802,363.48933,-10.471229,229987.82,1.3383456
2366000,8750.4061,18700.282,18464.572,235.70967,-2826.3798,54705.448,-71951.235,358.49767,9.9103492,228343.02,1.3479859
2367000,8754.6748,19165.492,18810.482,355.01047,-2939.0368,54801.766,-71930.421,365.21366,106.31157,228037.05,1.3497946
2368000,8758.5198,18830.207,18589.288,240.919,-2974.6277,54822.772,-71939.79,360.91909,-96.020132,228853.54,1.3449789
2369000,8762.336,19091.041,18691.576,399.46457,-2911.6926,54945.332,-71949.1,362.90506,43.811187,229798.74,1.3394468
2370000,8765.8725,18880.616,18485.994,394.62168,-2790.4546,54804.162,-71943.579,358.9136,66.810606,229393.78,1.3418113
2371000,8769.4156,19070.581,18841.566,229.01495,-2876.4145,54834.099,-71918.426,365.81717,-1.7592302,228950.63,1.3444085
2372000,8773.2822,18884.983,18633.506,251.47773,-2896.3712,54849.061,-71948.455,361.77759,139.13046,229056.79,1.3437854
2373000,8776.996,19217.405,18826.076,391.32854,-2810.6687,54810.252,-71944.682,365.51643,120.21658,229695.42,1.3400493
2374000,8780.5733,19086.182,18790.804,295.37818,-2880.6627,54841.531,-71962.596,364.83161,-100.29188,229231.03,1.342764
2375000,8784.1139,18961.82,18870.051,91.769385,-2820.5979,54819.393,-71938.774,366.37022,-34.474072,229746.62,1.3397506
2376000,8787.7068,18838.562,18713.249,125.31361,-2763.5456,54785.096,-71955.376,363.32584,-221.62293,229069.59,1.3437104
2377000,8791.4208,18938.221,18679.627,258.59411,-2825.4717,54799.094,-71945.835,362.67305,15.666786,229575.66,1.3407483
2378000,8795.5711,19208.171,18847.509,360.66247,-2812.7337,54832.279,-71955.112,365.93256,-89.041874,228901.72,1.3446958
2379000,8799.2213,19008.328,18621.275,387.0529,-2867.8084,54819.63,-71949.705,361.54013,-24.965254,228829.55,1.3451199
2380000,8802.7638,18832.782,18612.912,219.86961,-2901.6249,54805.108,-71950.486,361.37777,26.297492,229192.08,1.3429922
2381000,8806.292,19018.039,18732.02,286.01892,-2906.4171,54803.929,-71943.642,363.69029,24.243718,228957.14,1.3443703
2382000,8809.8831,19176.388,18865.079,311.30978,-2918.5634,54782.357,-71965.734,366.27368,180.14105,227913.18,1.3505282
2383000,8813.7263,19052.97,18852.6,200.36968,-2780.2335,54714.754,-71954.808,366.03141,-52.475607,228860.32,1.3449391
2384000,8817.383,18796.874,18526.527,270.34705,-2856.117,54758.83,-71967.611,359.70055,273.85657,229571.86,1.3407705
2385000,8820.8955,19072.574,18722.071,350.50345,-2818.3468,54826.168,-71959.36,363.49712,156.01459,230224.85,1.3369676
2386000,8824.467,19082.216,18661.785,420.43038,-2897.5751,54788.194,-71935.241,362.32665,-50.758781,229837.58,1.3392204
2387000,8827.9691,19041.021,18628.594,412.42676,-2814.6639,54841.452,-71948.274,361.68224,321.54348,230572.45,1.3349521
2388000,8831.6277,18636.949,18652.244,-15.295417,-2908.642,54747.571,-71950.466,362.14141,148.57376,229538.82,1.3409635
2389000,8835.8282,18851.421,18618.907,232.51396,-2902.973,54802.113,-71943.355,361.49415,198.91979,229394.84,1.3418051
2390000,8839.5257,19050.592,18709.887,340.70578,-2820.5649,54764.503,-71955.155,363.26056,48.798507,229543.67,1.3409352
2391000,8843.0504,19075.163,18734.868,340.29494,-2822.2763,54800.381,-71931.072,363.74559,-42.944869,229804.51,1.3394131
2392000,8846.5877,18982.23,18812.103,170.12663,-2909.4179,54865.919,-71916.825,365.24514,44.532775,228963.26,1.3443344
2393000,8850.2546,18915.697,18627.16,288.53724,-2803.5152,54770.237,-71937.76,361.65438,-97.256239,229816.54,1.339343
2394000,8854.1452,18994.092,18650.618,343.47334,-2900.1129,54759.4,-71912.852,362.10984,26.135811,229844.39,1.3391808
2395000,8857.8023,18924.351,18489.829,434.52144,-2911.4903,54876.916,-71916.797,358.98805,92.192341,229648.11,1.3403253
2396000,8861.3503,19151.822,18751.965,399.85708,-2831.3928,54774.347,-71950.171,364.07753,-137.77032,229589.26,1.3406689
2397000,8864.8702,19098.954,18696.834,402.11974,-2781.7513,54728.129,-71931.167,363.00714,-154.12802,229549.88,1.3408989
2398000,8868.4042,19025.2,18735.393,289.80715,-2955.1279,54926.338,-71912.179,363.75578,-205.21019,230163.44,1.3373244
2399000,8872.2888,19203.438,18716.85,486.58781,-2855.0024,54813.082,-71938.197,363.39576,104.1779,229668.96,1.3402036
2400000,8876.5055,19029.886,18600.988,428.89786,-2815.3773,54758.226,-71935.408,361.14625,253.68257,228881.52,1.3448145
2401000,8880.0478,19211.382,18674.031,537.35087,-2774.9134,54956.839,-71931.202,362.56441,-114.67383,230319.05,1.3364208
2402000,8883.5544,19260.973,18814.637,446.33628,-2889.1701,54869.751,-71942.014,365.29433,148.78142,229861.75,1.3390796
2403000,8887.0563,19115.537,18762.804,352.73305,-2946.5421,54950.559,-71954.335,364.28797,102.95931,230093.4,1.3377315
2404000,8890.6612,19245.841,18873.931,371.91065,-2814.928,54867.55,-71930.794,366.44555,63.134827,229687.54,1.3400952
2405000,8894.4867,19388.98,18851.359,537.62065,-2924.019,54977.655,-71942.368,366.00731,-222.16958,229798.91,1.3394458
2406000,8898.081,18934.185,18713.252,220.93355,-2902.3963,54873.963,-71945.098,363.3259,36.615569,229909.47,1.3388016
2407000,8901.6592,18914.75,18553.051,361.69983,-2818.9604,54833.792,-71944.051,360.21552,-193.10098,228597.41,1.3464859
2408000,8905.1915,19281.844,18877.258,404.58627,-2939.2788,54853.825,-71943.368,366.51014,109.79139,228281.35,1.3483501
2409000,8908.7679,18996.079,18800.174,195.90487,-2906.86,54803.913,-71944.718,365.01353,196.71795,228236.52,1.3486149
2410000,8912.5718,19181.577,18782.375,399.20189,-2858.0529,54820.368,-71925.513,364.66796,-159.79938,229491.22,1.3412416
2411000,8916.7542,19032.161,18730.309,301.85205,-2868.8251,54869.867,-71942.055,363.65706,-91.316065,228038.86,1.3497839
2412000,8920.3041,19009.088,18562,447.08741,-2905.8239,54934.118,-71958.707,360.38928,159.87171,230558.62,1.3350322
2413000,8923.8184,19051.698,18792.058,259.63923,-2890.3346,54865.175,-71933.088,364.85596,-72.422323,229908.46,1.3388076
2414000,8927.3748,18865.221,18545.081,320.14097,-2877.5171,54868.757,-71947.789,360.06078,-64.015533,230264.04,1.3367401
2415000,8931.1427,19074.071,18723.53,350.54062,-2849.0415,54816.671,-71945.667,363.52546,-27.406007,230102.09,1.3376809
2416000,8935.0586,19454.117,18902.831,551.28594,-2778.4585,54896.594,-71943.187,367.00665,0.24089467,230857.91,1.3333014
2417000,8938.6325,19041.6,18561.657,479.94319,-2888.5626,54913.588,-71953.165,360.38262,-7.9198005,230196.2,1.3371341
2418000,8942.1795,19171.844,18729.94,441.90433,-2854.9886,54952.181,-71957.204,363.6499,-16.444964,230755.35,1.333894
2419000,8945.7542,19029.245,18702.518,326.72667,-2921.812,54916.998,-71954.685,363.1175,179.39139,230227.49,1.3369523
2420000,8949.245,18986.781,18716.145,270.63605,-2768.8371,54814.932,-71930.892,363.38207,28.627554,228997.52,1.3441332
2421000,8953.1661,18897.721,18658.638,239.08318,-2897.6586,54726.222,-71957.887,362.26554,45.209537,227888.65,1.3506736
2422000,8957.2687,18750.98,18588.741,162.23945,-2908.362,54741.881,-71962.442,360.90846,17.268247,228684.23,1.3459747
2423000,8960.8214,18860.996,18671.67,189.32567,-2915.4955,54771.972,-71943.037,362.51857,96.856429,229446.21,1.3415047
2424000,8964.371,19095.09,18759.84,335.24962,-2833.0922,54805.103,-71948.185,364.23044,162.27708,229621.7,1.3404795
2425000,8967.8962,19143.197,18852.023,291.17345,-2762.8155,54738.612,-71942.802,366.02021,317.43885,228820.62,1.3451724
2426000,8971.6946,19309.366,18818.742,490.62368,-2871.915,54727.945,-71955.617,365.37404,-98.635903,229132.37,1.3433422
2427000,8975.567,18964.099,18542.567,421.53261,-2763.7299,54781.208,-71932.944,360.01197,-186.06094,231047.4,1.332208
2428000,8979.134,18896.689,18505.462,391.22667,-2832.9951,54781.727,-71951.778,359.29158,58.434661,229458.09,1.3414353
2429000,8982.681,19186.326,18853.564,332.76157,-2834.5669,54807.282,-71918.527,366.05012,24.361208,230346.66,1.3362607
2430000,8986.2523,18996.999,18747.142,249.85641,-2835.2778,54855.057,-71935.286,363.9839,221.31551,229169.79,1.3431228
2431000,8989.8085,18761.779,18636.023,125.756,-2930.748,54909.879,-71948.405,361.82646,-68.496658,230167.41,1.3373013
2432000,8993.7981,18976.239,18577.807,398.43179,-2902.1006,54900.906,-71932.394,360.69618,252.04185,229393.65,1.3418121
2433000,8997.8237,19262.045,18699.098,562.94744,-2848.8546,54868.658,-71937.584,363.05109,-33.45821,229546.21,1.3409204
2434000,9001.3676,18971.026,18631.689,339.33737,-2861.5232,54831.682,-71940.694,361.74232,207.92152,229439.35,1.3415448
2435000,9004.8995,18994.703,18682.341,312.3619,-2905.6149,54904.784,-71951.161,362.72575,30.398897,229665.53,1.3402236
2436000,9008.4771,18842.603,18576.379,266.22495,-2902.5009,54853.01,-71946.902,360.66844,91.508454,230275.05,1.3366762
2437000,9012.2683,19251.398,18758.535,492.86354,-2834.1706,54766.534,-71945.747,364.20508,-29.622619,230499.77,1.335373
2438000,9016.0585,18862.243,18698.79,163.45288,-2835.7572,54849.16,-71955.354,363.04512,246.05078,230768.5,1.333818
2439000,9019.6187,19094.471,18659.397,435.07385,-2849.3522,54949.782,-71965.575,362.28029,231.26564,230275.1,1.3366759
2440000,9023.1327,19002.732,18660.199,342.5323,-2881.2373,54849.976,-71958.316,362.29586,186.56139,229213.44,1.3428671
2441000,9026.7163,18905.73,18718.857,186.87299,-2859.7052,54815.525,-71961.718,363.43472,-98.513724,229537.05,1.3409738
2442000,9030.3084,18910.181,18657.049,253.13158,-2851.0051,54809.028,-71960.574,362.2347,122.74605,230001.66,1.338265
2443000,9034.473,19351.453,18975.051,376.402,-2945.4492,54891.266,-71938.837,368.40885,-121.7528,228937.8,1.3444839
2444000,9038.3878,18727.93,18469.835,258.09577,-2817.1932,54845.852,-71970.57,358.59985,-6.6896207,229279.53,1.34248
2445000,9041.9441,19088.206,18861.312,226.89391,-2862.1966,54821.759,-71944.135,366.20055,118.66382,229778.54,1.3395645
2446000,9045.4425,18892.26,18537.123,355.13729,-2831.9664,54975.76,-71937.513,359.90627,66.892373,230927.72,1.3328983
2447000,9048.953,19136.093,18593.058,543.0346,-2857.1891,54900.756,-71955.51,360.99229,-130.9388,229459.8,1.3414253
2448000,9052.8335,19320.18,18778.517,541.66295,-2889.5437,54825.125,-71946.557,364.59305,-106.01426,229483.49,1.3412868
2449000,9056.5968,19103.038,18728.92,374.11771,-2836.6972,54717.761,-71955.826,363.6301,-105.66392,228641.82,1.3462243
2450000,9060.1449,18983.103,18673.765,309.33813,-2898.0413,54809.092,-71937.058,362.55925,116.29806,228748.73,1.3455951
2451000,9064.126,18777.922,18740.891,37.031706,-2915.4451,54800.609,-71949.314,363.86252,-30.837946,228804.55,1.3452669
2452000,9067.7414,19020.285,18664.614,355.67069,-2928.5129,54822.913,-71957.328,362.38158,-128.59592,229070.27,1.3437064
2453000,9071.4667,18945.617,18572.421,373.19543,-2797.3825,54792.193,-71960.5,360.59161,-125.97159,230726.78,1.3340592
2454000,9075.7014,18755.184,18511.066,244.1187,-2887.3592,54725.167,-71938.88,359.40036,-175.76168,228480.12,1.3471771
2455000,9079.4591,19028.658,18881.887,146.77075,-2922.5737,54809.313,-71962.519,366.60003,71.267955,229013.91,1.3440371
2456000,9083.0579,19259.297,18921.775,337.52291,-2941.8466,54816.528,-71940.84,367.37446,-137.57496,229723.71,1.3398842
2457000,9086.5823,19062.678,18728.419,334.25963,-2951.9539,54817.034,-71952.265,363.62037,-4.5087676,229533.47,1.3409948
2458000,9090.1812,18899.273,18547.664,351.60895,-2854.8192,54820.132,-71955.85,360.11094,-157.44629,229068.51,1.3437167
2459000,9094.0627,18946.999,18456.054,490.94451,-2879.6275,54883.733,-71958.294,358.3323,-144.97695,229745.62,1.3397564
2460000,9097.7837,19150.953,18711.513,439.44039,-2828.8107,54875.869,-71940.489,363.29213,243.16197,229220.09,1.3428281
2461000,9101.3791,18909.539,18659.59,249.94929,-2937.5043,54938.179,-71946.969,362.28403,50.895694,229096,1.3435555
2462000,9104.9369,19189.629,18892.879,296.75034,-2902.2007,54906.404,-71941.874,366.81343,221.44753,229968.48,1.3384581
2463000,9108.4826,19041.586,18699.985,341.60087,-2836.2403,54847.697,-71962.912,363.06832,89.496694,229003.83,1.3440962
2464000,9112.2903,19015.753,18740.293,275.45934,-2844.5932,54749.303,-71946.626,363.85092,-15.645665,229513.8,1.3411097
2465000,9116.4722,18773.057,18613.821,159.2366,-2822.1816,54751.138,-71952.606,361.3954,209.90417,229112.53,1.3434585
2466000,9120.1244,19145.861,18766.973,378.88832,-2875.0717,54955.728,-71933.076,364.36892,51.091197,231296.79,1.3307715
2467000,9123.8899,18988.826,18836.688,152.13793,-2758.1624,54816.692,-71949.084,365.72247,142.89796,230463.49,1.3355833
2468000,9127.5057,18867.544,18721.818,145.72635,-2892.9741,54787.505,-71953.29,363.49221,42.603717,230650.35,1.3345013
2469000,9131.183,19158.531,18699.754,458.7771,-2889.1194,54891.489,-71922.833,363.06384,81.825043,230172.35,1.3372726
2470000,9135.044,19342.742,18907.788,434.95319,-2921.9843,54864.661,-71933.798,367.10291,29.121943,230420.34,1.3358334
2471000,9138.6039,18991.934,18704.205,287.72843,-2858.3926,54930.906,-71946.936,363.15026,40.884372,230150.58,1.3373991
2472000,9142.1553,19346.503,18741.23,605.27216,-2830.5387,54852.891,-71947.479,363.86911,-46.814257,230751.2,1.333918
2473000,9145.7174,18985.02,18701.748,283.27287,-2867.9963,54807.82,-71937.211,363.10254,159.88773,229862.14,1.3390773
